"symbol","entrez","alias"
"DYByu8",53683,"DYByu8"
"DYByu8",53683,"D0Byu8"
"Dydc1",69496,"Dydc1"
"Dydc1",69496,"1700029M23Rik"
"Dydc2",71200,"Dydc2"
"Dydc2",71200,"4933428D01Rik"
"Dym",69190,"Dym"
"Dym",69190,"1810041M12Rik"
"Dym",69190,"4933427L07Rik"
"Dym",69190,"C030019K18Rik"
"Dynap",75577,"Dynap"
"Dynap",75577,"2310002L13Rik"
"Dync1h1",13424,"Dync1h1"
"Dync1h1",13424,"9930018I23Rik"
"Dync1h1",13424,"AI894280"
"Dync1h1",13424,"DHC1"
"Dync1h1",13424,"DHC1a"
"Dync1h1",13424,"DNCL"
"Dync1h1",13424,"Dnchc1"
"Dync1h1",13424,"Dnec"
"Dync1h1",13424,"Dnec1"
"Dync1h1",13424,"Dnecl"
"Dync1h1",13424,"Loa"
"Dync1h1",13424,"MAP1C"
"Dync1h1",13424,"Swl"
"Dync1h1",13424,"mKIAA0325"
"Dync1i1",13426,"Dync1i1"
"Dync1i1",13426,"DI2"
"Dync1i1",13426,"DH IC-1"
"Dync1i1",13426,"DHIC-1"
"Dync1i1",13426,"DIC"
"Dync1i1",13426,"Dnci1"
"Dync1i1",13426,"Dncic1"
"Dync1i1",13426,"IC74"
"Dync1i2",13427,"Dync1i2"
"Dync1i2",13427,"Dnci2"
"Dync1i2",13427,"3110079H08Rik"
"Dync1i2",13427,"AW554389"
"Dync1i2",13427,"Dncic2"
"Dync1li1",235661,"Dync1li1"
"Dync1li1",235661,"Dncl4"
"Dync1li1",235661,"1110053F02Rik"
"Dync1li1",235661,"Dnclic1"
"Dync1li1",235661,"LIC-1"
"Dync1li2",234663,"Dync1li2"
"Dync1li2",234663,"LI6"
"Dync1li2",234663,"Dncl3"
"Dync1li2",234663,"Dnc2"
"Dync1li2",234663,"AA409702"
"Dync1li2",234663,"C920003I06"
"Dync1li2",234663,"Dncli2"
"Dync1li2",234663,"Dnclic2"
"Dync2h1",110350,"Dync2h1"
"Dync2h1",110350,"Dnchc2"
"Dync2h1",110350,"4432416O06Rik"
"Dync2h1",110350,"AI448217"
"Dync2h1",110350,"D030010H02Rik"
"Dync2h1",110350,"D330044F14Rik"
"Dync2h1",110350,"DHC11"
"Dync2h1",110350,"DHC1b"
"Dync2h1",110350,"DHC2"
"Dync2h1",110350,"b2b414C"
"Dync2h1",110350,"b2b414Clo"
"Dync2h1",110350,"m152"
"Dync2h1",110350,"m152Asp"
"Dync2h1",110350,"m407"
"Dync2h1",110350,"m407Asp"
"Dync2h1",110350,"mDHC11"
"Dync2i1",217935,"Dync2i1"
"Dync2i1",217935,"D430033N04Rik"
"Dync2i1",217935,"Dync2l1"
"Dync2i1",217935,"Wdr60"
"Dync2i2",71820,"Dync2i2"
"Dync2i2",71820,"3200002I06Rik"
"Dync2i2",71820,"Wdr34"
"Dync2li1",213575,"Dync2li1"
"Dync2li1",213575,"LI5"
"Dync2li1",213575,"CGI-62"
"Dync2li1",213575,"4933404O11Rik"
"Dync2li1",213575,"CGI-60"
"Dync2li1",213575,"D2l"
"Dync2li1",213575,"D2lic"
"Dync2li1",213575,"LIC3"
"Dync2li1",213575,"mD2L"
"Dync2li1",213575,"mD2LIC"
"Dynll1",56455,"Dynll1"
"Dynll1",56455,"DLC1"
"Dynll1",56455,"Dlc8"
"Dynll1",56455,"Dncl1"
"Dynll1",56455,"Dnclc1"
"Dynll2",68097,"Dynll2"
"Dynll2",68097,"1700064A15Rik"
"Dynll2",68097,"6720463E02Rik"
"Dynll2",68097,"C87222"
"Dynll2",68097,"DLC8"
"Dynll2",68097,"DLC8b"
"Dynll2",68097,"Dlc2"
"Dynlrb1",67068,"Dynlrb1"
"Dynlrb1",67068,"2010012N15Rik"
"Dynlrb1",67068,"2010320M17Rik"
"Dynlrb1",67068,"9430076K19Rik1"
"Dynlrb1",67068,"AV124457"
"Dynlrb1",67068,"DNL"
"Dynlrb1",67068,"DNLC2A"
"Dynlrb1",67068,"Dnc1"
"Dynlrb1",67068,"Dncl2a"
"Dynlrb1",67068,"km23-1"
"Dynlrb2",75465,"Dynlrb2"
"Dynlrb2",75465,"Dncl2"
"Dynlrb2",75465,"1700009A04Rik"
"Dynlrb2",75465,"DNLC"
"Dynlrb2",75465,"DNLC2B"
"Dynlrb2",75465,"Dncl2b"
"Dynlt1-ps1",100043890,"Dynlt1-ps1"
"Dynlt1a",100310872,"Dynlt1a"
"Dynlt1a",100310872,"AGS24"
"Dynlt1a",100310872,"Dynlt14"
"Dynlt1a",100310872,"Tctex-14"
"Dynlt1a",100310872,"Tctex14"
"Dynlt1a",100310872,"Tctel13"
"Dynlt1b",21648,"Dynlt1b"
"Dynlt1b",21648,"AGS21"
"Dynlt1b",21648,"Dynl"
"Dynlt1b",21648,"Dynlt11"
"Dynlt1c",100040563,"Dynlt1c"
"Dynlt1c",100040563,"AGS23"
"Dynlt1c",100040563,"Dynlt13"
"Dynlt1c",100040563,"Tctex-13"
"Dynlt1c",100040563,"Tctex13"
"Dynlt1c",100040563,"Dynlt2"
"Dynlt1c",100040563,"Tctel12"
"Dynlt1c",100040563,"100040603"
"Dynlt1c",100040563,"Dynlt1d"
"Dynlt1f",100040531,"Dynlt1f"
"Dynlt1f",100040531,"AGS22"
"Dynlt1f",100040531,"Dynlt12"
"Dynlt1f",100040531,"100040631"
"Dynlt1f",100040531,"Dynlt1"
"Dynlt1f",100040531,"Dynlt1e"
"Dynlt1f",100040531,"Tctel11"
"Dynlt2a1",21647,"Dynlt2a1"
"Dynlt2a1",21647,"LC3"
"Dynlt2a1",21647,"D17Leh117"
"Dynlt2a1",21647,"D17Leh117c"
"Dynlt2a1",21647,"Dynlt21"
"Dynlt2a1",21647,"LC21"
"Dynlt2a1",21647,"Tcte-31"
"Dynlt2a1",21647,"Tcte31"
"Dynlt2a1",21647,"Tctex-2"
"Dynlt2a1",21647,"Tctex-4"
"Dynlt2a1",21647,"Tctex21"
"Dynlt2a1",21647,"Tctex41"
"Dynlt2a2",100041639,"Dynlt2a2"
"Dynlt2a2",100041639,"Dynlt22"
"Dynlt2a2",100041639,"LC23"
"Dynlt2a2",100041639,"Tcte-33"
"Dynlt2a2",100041639,"Tcte33"
"Dynlt2a2",100041639,"Tctex23"
"Dynlt2a2",100041639,"Tctex43"
"Dynlt2a2",100041639,"Dynlt2b2"
"Dynlt2a2",100041639,"TCTEX-22"
"Dynlt2a2",100041639,"TCTEX-42"
"Dynlt2a2",100041639,"Tctex1d32"
"Dynlt2a2",100041639,"Gm3448"
"Dynlt2a3",100041586,"Dynlt2a3"
"Dynlt2a3",100041586,"LC22"
"Dynlt2a3",100041586,"Tcte-32"
"Dynlt2a3",100041586,"Tcte32"
"Dynlt2a3",100041586,"Tctex22"
"Dynlt2a3",100041586,"Tctex42"
"Dynlt2a3",100041586,"Dynlt2c"
"Dynlt2a3",100041586,"Gm3417"
"Dynlt2a3",100041586,"TCTEX-21"
"Dynlt2a3",100041586,"TCTEX-41"
"Dynlt2a3",100041586,"Tctex1d31"
"Dynlt2b",66061,"Dynlt2b"
"Dynlt2b",66061,"0610012D17Rik"
"Dynlt2b",66061,"2410011K15Rik"
"Dynlt2b",66061,"Tctex1d2"
"Dynlt2b",66061,"Dynlt2b1"
"Dynlt3",67117,"Dynlt3"
"Dynlt3",67117,"Tcte12"
"Dynlt3",67117,"2310075M16Rik"
"Dynlt3",67117,"AU042796"
"Dynlt3",67117,"Tcte1l"
"Dynlt4",242646,"Dynlt4"
"Dynlt4",242646,"4833401D15Rik"
"Dynlt4",242646,"Tctex1d4"
"Dynlt5",67344,"Dynlt5"
"Dynlt5",67344,"1700055O19Rik"
"Dynlt5",67344,"Tctex1d1"
"Dyrk1a",13548,"Dyrk1a"
"Dyrk1a",13548,"2310043O08Rik"
"Dyrk1a",13548,"D16Ertd272"
"Dyrk1a",13548,"D16Ertd272e"
"Dyrk1a",13548,"D16Ertd493"
"Dyrk1a",13548,"D16Ertd493e"
"Dyrk1a",13548,"Dyr"
"Dyrk1a",13548,"Dyrk1"
"Dyrk1a",13548,"Gm10783"
"Dyrk1a",13548,"Mnb"
"Dyrk1a",13548,"Mnbh"
"Dyrk1a",13548,"Mp86"
"Dyrk1a",13548,"mmb"
"Dyrk1b",13549,"Dyrk1b"
"Dyrk1b",13549,"Mi2"
"Dyrk1b",13549,"Mirk"
"Dyrk1c",20870,"Dyrk1c"
"Dyrk1c",20870,"AIK2"
"Dyrk1c",20870,"Stk121"
"Dyrk1c",20870,"YR"
"Dyrk1c",20870,"YRK"
"Dyrk2",69181,"Dyrk2"
"Dyrk2",69181,"1810038L18Rik"
"Dyrk3",226419,"Dyrk3"
"Dyrk3",226419,"BC006704"
"Dyrk4",101320,"Dyrk4"
"Dyrk4",101320,"AW049118"
"Dyrk4",101320,"Dyrk4a"
"Dyrk4",101320,"Dyrk4b"
"Dyscalc2",117291,"Dyscalc2"
"Dyscalc3",117292,"Dyscalc3"
"Dyscalc4",117293,"Dyscalc4"
"Dysf",26903,"Dysf"
"Dysf",26903,"2310004N10Rik1"
"Dysf",26903,"AI604795"
"Dysf",26903,"D6Pas3"
"Dysf",26903,"Dysf1"
"Dytn",241073,"Dytn"
"Dytn",241073,"Gm215"
"DYzEms1",28099,"DYzEms1"
"DYzEms10",28141,"DYzEms10"
"DYzEms11",28140,"DYzEms11"
"DYzEms12",28139,"DYzEms12"
"DYzEms13",28163,"DYzEms13"
"DYzEms14",28160,"DYzEms14"
"DYzEms15",28159,"DYzEms15"
"DYzEms16",28162,"DYzEms16"
"DYzEms17",28161,"DYzEms17"
"DYzEms18",28167,"DYzEms18"
"DYzEms19",28166,"DYzEms19"
"DYzEms2",28098,"DYzEms2"
"DYzEms20",28168,"DYzEms20"
"DYzEms21",28164,"DYzEms21"
"DYzEms22",28165,"DYzEms22"
"DYzEms3",28097,"DYzEms3"
"DYzEms4",28096,"DYzEms4"
"DYzEms5",28095,"DYzEms5"
"DYzEms6",28094,"DYzEms6"
"DYzEms7",28093,"DYzEms7"
"DYzEms8",28092,"DYzEms8"
"DYzEms9",28091,"DYzEms9"
"Dzank1",241688,"Dzank1"
"Dzank1",241688,"Ankr8"
"Dzank1",241688,"2810039F03Rik"
"Dzank1",241688,"6330439K17Rik"
"Dzank1",241688,"Ankrd64"
"Dzip1",66573,"Dzip1"
"Dzip1",66573,"2510025K24Rik"
"Dzip1",66573,"2810422M04Rik"
"Dzip1l",72507,"Dzip1l"
"Dzip1l",72507,"2610524A10Rik"
"Dzip1l",72507,"AI663976"
"Dzip3",224170,"Dzip3"
"Dzip3",224170,"2310047C04Rik"
"Dzip3",224170,"2A-HU"
"Dzip3",224170,"2A-HUB"
"Dzip3",224170,"6430549P11Rik"
"Dzip3",224170,"A230104G20"
"E.seq",52943,"E.seq"
"E030002G19Rik",319704,"E030002G19Rik"
"E030003E18Rik",320092,"E030003E18Rik"
"E030003E18Rik",320092,"1700127G21Rik"
"E030003N13Rik",320993,"E030003N13Rik"
"E030004H24Rik",319424,"E030004H24Rik"
"E030007A22Rik",328245,"E030007A22Rik"
"E030007A22Rik",328245,"E030007A22"
"E030011O05Rik",319859,"E030011O05Rik"
"E030013I19Rik",338535,"E030013I19Rik"
"E030016H06Rik",402722,"E030016H06Rik"
"E030018B13Rik",381994,"E030018B13Rik"
"E030018B13Rik",381994,"Gm1697"
"E030022I16Rik",320766,"E030022I16Rik"
"E030024I16Rik",320888,"E030024I16Rik"
"E030024N20Rik",595139,"E030024N20Rik"
"E030024N20Rik",595139,"9030417F11Rik"
"E030025P04Rik",268498,"E030025P04Rik"
"E030025P04Rik",268498,"Gm664"
"E030026E10Rik",320810,"E030026E10Rik"
"E030030F06Rik",320382,"E030030F06Rik"
"E030030I06Rik",319887,"E030030I06Rik"
"E030032P16Rik",319431,"E030032P16Rik"
"E030036C24Rik",319432,"E030036C24Rik"
"E030042N06Rik",319728,"E030042N06Rik"
"E030042O20Rik",320474,"E030042O20Rik"
"E030044B06Rik",381223,"E030044B06Rik"
"E030044B06Rik",381223,"E030007J07Rik"
"E030044B06Rik",381223,"Gm1618"
"E030046B03Rik",105283,"E030046B03Rik"
"E030046B03Rik",105283,"AU019878"
"E030047D23Rik",100038605,"E030047D23Rik"
"E030047P09Rik",97821,"E030047P09Rik"
"E030047P09Rik",97821,"C81458"
"E130002L11Rik",320125,"E130002L11Rik"
"E130006D01Rik",269683,"E130006D01Rik"
"E130006D01Rik",269683,"Hrtl2"
"E130006D01Rik",269683,"Gm16018"
"E130006D01Rik",269683,"Gm681"
"E130006D01Rik",269683,"Hrtlincr5"
"E130008D07Rik",545207,"E130008D07Rik"
"E130014H10Rik",319608,"E130014H10Rik"
"E130018N17Rik",77017,"E130018N17Rik"
"E130018O15Rik",442795,"E130018O15Rik"
"E130101A01Rik",78002,"E130101A01Rik"
"E130101E03Rik",102631612,"E130101E03Rik"
"E130102B10Rik",78607,"E130102B10Rik"
"E130102C15Rik",77995,"E130102C15Rik"
"E130102H24Rik",77866,"E130102H24Rik"
"E130104P22Rik",402723,"E130104P22Rik"
"E130106K03Rik",319814,"E130106K03Rik"
"E130107B13Rik",320006,"E130107B13Rik"
"E130110O22Rik",330780,"E130110O22Rik"
"E130111B04Rik",77854,"E130111B04Rik"
"E130112B07Rik",77869,"E130112B07Rik"
"E130112N10Rik",78668,"E130112N10Rik"
"E130112N10Rik",78668,"5830448L21Rik"
"E130112N10Rik",78668,"9530059J11Rik"
"E130114A11Rik",78730,"E130114A11Rik"
"E130114P18Rik",319865,"E130114P18Rik"
"E130116C07Rik",105180386,"E130116C07Rik"
"E130116L18Rik",77870,"E130116L18Rik"
"E130118H10Rik",78553,"E130118H10Rik"
"E130119H09Rik",78550,"E130119H09Rik"
"E130120C16Rik",320641,"E130120C16Rik"
"E130120K24Rik",102638201,"E130120K24Rik"
"E130201H02Rik",78552,"E130201H02Rik"
"E130202H07Rik",328443,"E130202H07Rik"
"E130202H07Rik",328443,"Gm809"
"E130208F15Rik",100217365,"E130208F15Rik"
"E130215H24Rik",109344,"E130215H24Rik"
"E130218H05",330107,"E130218H05"
"E130218I03Rik",77490,"E130218I03Rik"
"E130218I03Rik",77490,"E130106C14Rik2"
"E130303B20Rik",78732,"E130303B20Rik"
"E130304I02Rik",78547,"E130304I02Rik"
"E130307A14Rik",327744,"E130307A14Rik"
"E130308A19Rik",230259,"E130308A19Rik"
"E130309D02Rik",231868,"E130309D02Rik"
"E130309D02Rik",231868,"A630028N22"
"E130310I04Rik",278725,"E130310I04Rik"
"E130310I04Rik",278725,"A930019C19Rik2"
"E130311K13Rik",329659,"E130311K13Rik"
"E130314K07Rik",320483,"E130314K07Rik"
"E130314M14Rik",449522,"E130314M14Rik"
"E130317F20Rik",414101,"E130317F20Rik"
"E230001N04Rik",320187,"E230001N04Rik"
"E230006M18Rik",97351,"E230006M18Rik"
"E230006M18Rik",97351,"C76972"
"E230008J23Rik",319683,"E230008J23Rik"
"E230008O15Rik",319862,"E230008O15Rik"
"E230012J19Rik",319664,"E230012J19Rik"
"E230013L22Rik",102132,"E230013L22Rik"
"E230013L22Rik",102132,"AI645545"
"E230014E18Rik",442848,"E230014E18Rik"
"E230015B07Rik",320001,"E230015B07Rik"
"E230016K23Rik",100504464,"E230016K23Rik"
"E230016M11Rik",320172,"E230016M11Rik"
"E230020A03Rik",319497,"E230020A03Rik"
"E230020D15Rik",319744,"E230020D15Rik"
"E230023K05Rik",319435,"E230023K05Rik"
"E230025N22Rik",240216,"E230025N22Rik"
"E230025N22Rik",240216,"EG240216"
"E230029C05Rik",319711,"E230029C05Rik"
"E230029C05Rik",319711,"AI452102"
"E230029C05Rik",319711,"B230337J15"
"E230029C05Rik",319711,"Gm26529"
"E230029C05Rik",319711,"Gm32094"
"E230032D23Rik",414103,"E230032D23Rik"
"E230034D01Rik",320998,"E230034D01Rik"
"E2f1",13555,"E2f1"
"E2f1",13555,"E2F-1"
"E2f1",13555,"Tg(Wnt1-cre)2Sor"
"E2f1",13555,"mKIAA4009"
"E2f2",242705,"E2f2"
"E2f2",242705,"E2F-2"
"E2f3",13557,"E2f3"
"E2f3",13557,"E2F3b"
"E2f3",13557,"E2f3a"
"E2f4",104394,"E2f4"
"E2f4",104394,"2010111M04Rik"
"E2f4",104394,"AI427446"
"E2f5",13559,"E2f5"
"E2f5",13559,"AU024671"
"E2f5",13559,"E2F-5"
"E2f6",50496,"E2f6"
"E2f6",50496,"EM3"
"E2f6",50496,"EMA2"
"E2f6",50496,"AI462434"
"E2f6",50496,"E2F6a"
"E2f6",50496,"E2F6b"
"E2f7",52679,"E2f7"
"E2f7",52679,"A630014C11Rik"
"E2f7",52679,"D10Ertd739"
"E2f7",52679,"D10Ertd739e"
"E2f7",52679,"E2F-7"
"E2f8",108961,"E2f8"
"E2f8",108961,"4432406C08Rik"
"E2f8",108961,"AA410048"
"E2R",27458,"E2R"
"E330010L02Rik",414119,"E330010L02Rik"
"E330011M16Rik",100313512,"E330011M16Rik"
"E330011O21Rik",100503619,"E330011O21Rik"
"E330012B07Rik",100039641,"E330012B07Rik"
"E330012B07Rik",100039641,"Gm15768"
"E330013P04Rik",107376,"E330013P04Rik"
"E330013P04Rik",107376,"9930018I18Rik"
"E330013P04Rik",107376,"AW492152"
"E330013P08Rik",320870,"E330013P08Rik"
"E330014E10Rik",665943,"E330014E10Rik"
"E330016L19Rik",414104,"E330016L19Rik"
"E330016L19Rik",414104,"100042115"
"E330016L19Rik",414104,"Gm3677"
"E330017L17Rik",319894,"E330017L17Rik"
"E330018M18Rik",414120,"E330018M18Rik"
"E330019L11Rik",319438,"E330019L11Rik"
"E330020D12Rik",626058,"E330020D12Rik"
"E330020D12Rik",626058,"EG626058"
"E330020D12Rik",626058,"F430003O07Rik"
"E330020D12Rik",626058,"Gm6648"
"E330021A06Rik",319523,"E330021A06Rik"
"E330021D16Rik",100502936,"E330021D16Rik"
"E330021D16Rik",100502936,"C85549"
"E330023G01Rik",331011,"E330023G01Rik"
"E330023G01Rik",331011,"E330023G01"
"E330024J20Rik",320654,"E330024J20Rik"
"E330027M22Rik",100038419,"E330027M22Rik"
"E330032C10Rik",328855,"E330032C10Rik"
"E330032C10Rik",328855,"E330032C10"
"E330033B04Rik",319722,"E330033B04Rik"
"E330033J05Rik",442806,"E330033J05Rik"
"E330034G19Rik",105418,"E330034G19Rik"
"E330034G19Rik",105418,"ZP3"
"E330034G19Rik",105418,"AA415275"
"E330034G19Rik",105418,"Zpac"
"E330034L11Rik",399583,"E330034L11Rik"
"E330035G20Rik",320390,"E330035G20Rik"
"E330037G11Rik",102220,"E330037G11Rik"
"E330037G11Rik",102220,"AU018912"
"E330037I15Rik",791344,"E330037I15Rik"
"E330037M01Rik",319775,"E330037M01Rik"
"E330040D14Rik",433270,"E330040D14Rik"
"E330040D14Rik",433270,"EG433270"
"E430002N23Rik",319440,"E430002N23Rik"
"E430010N07Rik",399572,"E430010N07Rik"
"E430014B02Rik",320908,"E430014B02Rik"
"E430014L09Rik",320937,"E430014L09Rik"
"E430016F16Rik",414121,"E430016F16Rik"
"E430016L07Rik",319697,"E430016L07Rik"
"E430018J23Rik",101604,"E430018J23Rik"
"E430018J23Rik",101604,"AI480612"
"E430021H15Rik",320620,"E430021H15Rik"
"E430022E14Rik",402745,"E430022E14Rik"
"E430022K19Rik",320086,"E430022K19Rik"
"E430024I08Rik",622175,"E430024I08Rik"
"E430024I08Rik",622175,"EG622175"
"E430024P14Rik",100040822,"E430024P14Rik"
"E430026H10Rik",320241,"E430026H10Rik"
"E430034C17Rik",320754,"E430034C17Rik"
"E4f1",13560,"E4f1"
"E4f1",13560,"p120E4F"
"E4f1",13560,"phi-AP3"
"E530001F21Rik",279610,"E530001F21Rik"
"E530011L22Rik",320301,"E530011L22Rik"
"Ea1",109796,"Ea1"
"Ea1",109796,"Ea-11"
"Ea10",109882,"Ea10"
"Ea10",109882,"Ea-12"
"Ea10",109882,"Ea-10"
"Ea2",104194,"Ea2"
"Ea2",104194,"R98"
"Ea2",104194,"R-2"
"Ea2",104194,"Ea-1"
"Ea2",104194,"H-14"
"Ea2",104194,"R-Z"
"Ea2",104194,"RHO1"
"Ea4",109829,"Ea4"
"Ea5",104196,"Ea5"
"Ea5",104196,"H-5"
"Ea6",109797,"Ea6"
"Ea6",109797,"H-6"
"Ea7",104197,"Ea7"
"Ea7",104197,"Ea-3"
"Ea9",109798,"Ea9"
"Ea9",109798,"Ea-43"
"Ea9",109798,"Ea-430"
"Ea9",109798,"Ea-9"
"Eac1",100036007,"Eac1"
"Eac2",100035437,"Eac2"
"Eac3",100035438,"Eac3"
"Eac4",100036388,"Eac4"
"Eac5",100036128,"Eac5"
"Eac6",100035439,"Eac6"
"Eae1",112382,"Eae1"
"Eae10",112389,"Eae10"
"Eae11",112394,"Eae11"
"Eae11",112394,"Eae112"
"Eae12",112390,"Eae12"
"Eae13",112392,"Eae13"
"Eae14",116888,"Eae14"
"Eae15",114236,"Eae15"
"Eae16",114237,"Eae16"
"Eae17",116889,"Eae17"
"Eae18",109532,"Eae18"
"Eae18",109532,"Eae111"
"Eae19",114233,"Eae19"
"Eae2",112383,"Eae2"
"Eae20",114231,"Eae20"
"Eae21",114232,"Eae21"
"Eae22",114234,"Eae22"
"Eae23",114235,"Eae23"
"Eae24",116516,"Eae24"
"Eae25",116890,"Eae25"
"Eae26",260401,"Eae26"
"Eae26",260401,"Eae261"
"Eae27",100036277,"Eae27"
"Eae2b",100035108,"Eae2b"
"Eae3",112381,"Eae3"
"Eae30",100035778,"Eae30"
"Eae31",100036239,"Eae31"
"Eae32",100036238,"Eae32"
"Eae33",100035560,"Eae33"
"Eae34",100034904,"Eae34"
"Eae35",100036294,"Eae35"
"Eae36",100035867,"Eae36"
"Eae36",100035867,"Eae361"
"Eae37",100036445,"Eae37"
"Eae38",100035112,"Eae38"
"Eae39",100036293,"Eae39"
"Eae39",100036293,"Eae262"
"Eae4",112385,"Eae4"
"Eae40",100036346,"Eae40"
"Eae40",100036346,"Eae362"
"Eae44a",112391,"Eae44a"
"Eae44a",112391,"Eae61"
"Eae44a",112391,"Eae6a"
"Eae44b",112393,"Eae44b"
"Eae44b",112393,"Eae62"
"Eae44b",112393,"Eae6b"
"Eae5",112387,"Eae5"
"Eae7",112388,"Eae7"
"Eae9",112384,"Eae9"
"Eaf1",74427,"Eaf1"
"Eaf1",74427,"4933403C17Rik"
"Eaf1",74427,"AI666536"
"Eaf2",106389,"Eaf2"
"Eaf2",106389,"Fes2"
"Eaf2",106389,"Tr22"
"Eaf2",106389,"AW048865"
"Eaf2",106389,"FEST"
"Eaf2",106389,"FESTA-L"
"Eaf2",106389,"FESTA-S"
"Eaf2",106389,"Festa"
"Eaf2",106389,"Traits"
"Eaf2",106389,"U191"
"Eam",104239,"Eam"
"Eam",104239,"Eam1"
"Eamcd2",100035135,"Eamcd2"
"Eamcd2",100035135,"Eam2"
"Eapp",66266,"Eapp"
"Eapp",66266,"E20"
"Eapp",66266,"1810011O16Rik"
"Ear-ps1",53887,"Ear-ps1"
"Ear-ps1",53887,"mR6p"
"Ear-ps10",503495,"Ear-ps10"
"Ear-ps12",503849,"Ear-ps12"
"Ear-ps2",93743,"Ear-ps2"
"Ear-ps3",497107,"Ear-ps3"
"Ear-ps4",497108,"Ear-ps4"
"Ear-ps5",503848,"Ear-ps5"
"Ear-ps7",497105,"Ear-ps7"
"Ear-ps8",497109,"Ear-ps8"
"Ear-ps9",503493,"Ear-ps9"
"Ear1",13586,"Ear1"
"Ear1",13586,"EAR-1"
"Ear1",13586,"ECP 1"
"Ear1",13586,"Raf11"
"Ear10",93725,"Ear10"
"Ear12",503845,"Ear12"
"Ear14",503847,"Ear14"
"Ear2",13587,"Ear2"
"Ear2",13587,"Rn2"
"Ear2",13587,"EAR-13"
"Ear2",13587,"EAR-2"
"Ear2",13587,"ECP"
"Ear2",13587,"ECP 2"
"Ear2",13587,"Rnase21"
"Ear3",53876,"Ear3"
"Ear3",53876,"Rn10"
"Ear3",53876,"Rnase3"
"Ear4",53877,"Ear4"
"Ear4",53877,"Rnase22"
"Ear4",53877,"mR6"
"Ear4",53877,"RNS2"
"Ear6",93719,"Ear6"
"Ear7",53873,"Ear7"
"Ear7",53873,"mR2"
"Ear8",53874,"Ear8"
"Ear9",53875,"Ear9"
"Earheal1",100035656,"Earheal1"
"Earheal2",100035933,"Earheal2"
"Earheal3",100035265,"Earheal3"
"Earheal4",100035266,"Earheal4"
"Ears2",67417,"Ears2"
"Ears2",67417,"3230401I01Rik"
"Ears2",67417,"mKIAA1970"
"Ebag9",55960,"Ebag9"
"Ebag9",55960,"Rc3"
"Ebag9",55960,"AI835379"
"Ebag9",55960,"Rcas1"
"Ebf1",13591,"Ebf1"
"Ebf1",13591,"Ebf"
"Ebf1",13591,"O/E-1"
"Ebf1",13591,"OE-1"
"Ebf1",13591,"Ol1"
"Ebf1",13591,"Olf1"
"Ebf1",13591,"Olf-11"
"Ebf2",13592,"Ebf2"
"Ebf2",13592,"D14Ggc1e"
"Ebf2",13592,"EBF-2"
"Ebf2",13592,"Mmot"
"Ebf2",13592,"Mmot1"
"Ebf2",13592,"OE-3"
"Ebf3",13593,"Ebf3"
"Ebf3",13593,"3110018A08Rik"
"Ebf3",13593,"mKIAA4201"
"Ebf3",13593,"Ebf31"
"Ebf4",228598,"Ebf4"
"Ebf4",228598,"O/E-4"
"Ebf4",228598,"Olf-12"
"Ebf4",228598,"Ebf32"
"Ebi3",50498,"Ebi3"
"Ebi3",50498,"IL-9"
"Ebi3",50498,"EBI-"
"Ebi3",50498,"EBI-3"
"Ebi3",50498,"IL-271"
"Ebmgr1",100036332,"Ebmgr1"
"Ebna1bp2",69072,"Ebna1bp2"
"Ebna1bp2",69072,"N89"
"Ebna1bp2",69072,"Ebp3"
"Ebna1bp2",69072,"p411"
"Ebna1bp2",69072,"p403"
"Ebna1bp2",69072,"1810014B19Rik"
"Ebna1bp2",69072,"AA537058"
"Ebna1bp2",69072,"B830003A16Rik"
"Ebna1bp2",69072,"C81321"
"Ebna1bp2",69072,"Nobp"
"Ebp",13595,"Ebp"
"Ebp",13595,"P5"
"Ebp",13595,"AI255399"
"Ebp",13595,"SI1"
"Ebp",13595,"Td1"
"Ebp",13595,"m1"
"Ebp",13595,"mSI1"
"Ebpl",68177,"Ebpl"
"Ebpl",68177,"5730442K12Rik"
"Ebpl",68177,"EBRP"
"EC100RL",53109,"EC100RL"
"EC100RR",53110,"EC100RR"
"EC108RR",53111,"EC108RR"
"EC185RR",53114,"EC185RR"
"EC192RR",53107,"EC192RR"
"EC19AR",53064,"EC19AR"
"EC218RL",53108,"EC218RL"
"EC218RR",53115,"EC218RR"
"EC351RL",53116,"EC351RL"
"EC351RR",53113,"EC351RR"
"EC79RR",53062,"EC79RR"
"EC84RL",53063,"EC84RL"
"Ecd",70601,"Ecd"
"Ecd",70601,"5730461K03Rik"
"Ecd",70601,"Hsgt1"
"Ece1",230857,"Ece1"
"Ece1",230857,"AW322500"
"Ece1",230857,"ECE-1"
"Ece1",230857,"ECE-1a"
"Ece1",230857,"ECE-1b"
"Ece1",230857,"ECE-1c1"
"Ece1",230857,"ECE-1d"
"Ece2",107522,"Ece2"
"Ece2",107522,"1810009K13Rik"
"Ece2",107522,"6330509A19Rik"
"Ece2",107522,"9630025D12Rik"
"Ece2",107522,"BB127715"
"Ece2",107522,"Ece-2"
"Ece2",107522,"Eef1akmt4-Ece2"
"Ecel1",13599,"Ecel1"
"Ecel1",13599,"DI3"
"Ecel1",13599,"DINE"
"Ecel1",13599,"xce"
"Ech1",51798,"Ech1"
"Ech1",51798,"AA617331"
"Echdc1",52665,"Echdc1"
