"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Eif3c",0.24456596569424,0.176042589773844,0.277,0.247,1
"Dnajc13",0.245208189263922,0.489088102862879,0.068,0.051,1
"Lax1",0.245379448818373,0.284334570307661,0.073,0.056,1
"Rpl11",0.245392314151523,-0.211693032707429,0.295,0.321,1
"Ewsr1",0.245934705056159,-0.349707616170537,0.155,0.178,1
"Cirbp",0.246192385395116,0.568990747304629,0.089,0.071,1
"Rpl28-ps1",0.246396078800376,-0.207846751676911,0.301,0.321,1
"Gm14513",0.246660269260992,-0.398678037321013,0.065,0.081,1
"Prkcq",0.246827619113687,-0.380730255308883,0.251,0.27,1
"Mrpl52",0.246878470250587,-0.249561263752423,0.224,0.252,1
"Appbp2",0.247101787301211,0.776527291206675,0.05,0.036,1
"Atp6v1f",0.247274433698872,0.311301356983015,0.21,0.186,1
"Matr3",0.24867191179755,-0.136667083213858,0.206,0.173,1
"Ubr5",0.249072643118667,0.499740669838868,0.089,0.071,1
"2310014H01Rik",0.249212709252133,-0.253325883792202,0.312,0.326,1
"Rab8b",0.249455101732566,-0.237991463604171,0.097,0.117,1
"Rps19-ps4",0.249575027947743,-0.463451575909085,0.04,0.053,1
"Gm8292",0.249653264791235,-0.310336902085605,0.238,0.257,1
"AC115697.1",0.249694864987392,0.132721705496683,0.388,0.356,1
"Dnajc2",0.25019389911828,0.299674174986278,0.124,0.102,1
"Gm14284",0.250308170375603,-0.310331027840258,0.106,0.125,1
"Zcrb1",0.250587901499443,-0.755015967217741,0.068,0.084,1
"Rps27l",0.250838111964502,0.399179515485041,0.143,0.12,1
"Stk4",0.250941260875025,0.148206645321815,0.353,0.321,1
"Pank2",0.251599188164514,0.551568904631093,0.076,0.059,1
"Cpt1a",0.251848172576464,0.61418657100124,0.05,0.036,1
"C030046I01Rik",0.252211313712489,-0.192205048868825,0.067,0.084,1
"Ddx41",0.25252311379918,0.399310886841703,0.065,0.048,1
"Tmed3",0.252703967231109,-0.191744688050877,0.038,0.051,1
"Arfgap2",0.253444338069759,0.565353790355521,0.05,0.036,1
"Arrdc1",0.254428533043085,-0.796023496607437,0.042,0.056,1
"Slc35e1",0.254558862789272,0.593539547963099,0.05,0.036,1
"Mta2",0.255656876094914,-0.249510782912216,0.107,0.127,1
"Tnfrsf26",0.25607464304711,0.352037834862754,0.062,0.046,1
"Rsl24d1",0.256356154333972,0.432013171542583,0.076,0.059,1
"Rasgrp2",0.256621779017609,-0.700236850179122,0.065,0.081,1
"Pfdn1",0.256629458331765,0.409657930128589,0.084,0.066,1
"Esd",0.256630797564878,-0.577878061464233,0.128,0.145,1
"Gm12350",0.256889521559801,-0.721010913694207,0.038,0.051,1
"Sh3gl1",0.256965285579242,0.107311327949133,0.099,0.079,1
"Osbp",0.257078391004915,-0.427095234282501,0.045,0.059,1
"0610007P14Rik",0.258065714269003,-0.207918006772285,0.053,0.038,1
"Pura",0.25814708132535,0.292672278979515,0.153,0.13,1
"Kdm2a",0.258250136405756,0.11726701174982,0.125,0.102,1
"1110001J03Rik",0.25929169419548,-0.257163903394888,0.045,0.059,1
"Scand1",0.259693471833991,-0.396856257499103,0.206,0.224,1
"Cstf2t",0.261294136358332,0.269592914049251,0.055,0.041,1
"Ssbp4",0.261716760812508,-0.295026034447933,0.04,0.053,1
"1810022K09Rik",0.261740727941855,-0.21446395827638,0.077,0.094,1
"Glrx2",0.261773683004531,0.16324693690615,0.053,0.038,1
"Itpkb",0.26180237891221,-0.189976405063602,0.095,0.115,1
"Tsn",0.262431407092742,-0.233327636434819,0.165,0.188,1
"Gm15610",0.262647835537717,-0.549800717602498,0.064,0.079,1
"Mrpl42",0.263692307604522,-0.689752960442811,0.078,0.094,1
"Tmem160",0.263798116852258,-0.331208685845676,0.125,0.145,1
"Slain2",0.2645126744435,-0.853210374471228,0.046,0.059,1
"Gm17541",0.265497398457444,-0.550335299433804,0.041,0.053,1
"Pag1",0.265533346751938,-0.427015305272449,0.069,0.084,1
"Gm6807",0.265683377641404,-0.240668622803705,0.164,0.188,1
"Atp6v1c1",0.265916307357195,-0.318777080606786,0.063,0.079,1
"Tmem179b",0.266076708643753,0.20674971220166,0.116,0.097,1
"Glrx3",0.266675714214773,-0.329851302989026,0.115,0.135,1
"Adam10",0.266940001464956,0.338327738723503,0.081,0.064,1
"Eml3",0.26736356055503,-0.424216808616979,0.05,0.064,1
"Pmepa1",0.267404027279421,0.254107606114474,0.076,0.059,1
"Wapal",0.267961718975562,0.412717295649206,0.137,0.117,1
"Stard7",0.268050113939974,-0.280492472939434,0.068,0.084,1
"Znrf2",0.268398510023266,-0.207548682474015,0.226,0.249,1
"Vps13d",0.268413392626607,0.278207268816568,0.073,0.056,1
"AI467606",0.269295036467735,0.145812596045376,0.186,0.158,1
"Mark2",0.269816999265801,-0.482568105628991,0.102,0.12,1
"Nasp",0.270008415295348,0.218188433510147,0.095,0.076,1
"Chmp1b",0.270038997570212,0.375554348716802,0.077,0.061,1
"Pcnp",0.27035386684168,0.333444779784694,0.072,0.056,1
"Lyar",0.27133903685645,-0.53805020875528,0.047,0.061,1
"Ctsz",0.271558788946269,0.42603872670379,0.061,0.046,1
"Commd1",0.271593386589884,0.271599695247027,0.058,0.043,1
"Rhoh",0.271618625128844,0.303281581818567,0.184,0.16,1
"Shmt2",0.271897152524564,-0.530245615549236,0.066,0.081,1
"Gm14441",0.272051547284999,-0.629500007667421,0.043,0.056,1
"Zfp187",0.272197653529094,-0.355258757646424,0.05,0.036,1
"Eps15",0.273072448213481,0.422568505179068,0.081,0.064,1
"Atf7ip",0.273963338154459,0.135972543409943,0.173,0.148,1
"Ube2q1",0.274188195053703,0.216849769159657,0.14,0.117,1
"Snf8",0.274570686437213,0.529625019756497,0.083,0.066,1
"Stk10",0.274808367381834,-0.36055937451788,0.178,0.196,1
"Slc25a5",0.274853090154835,-0.107707037493949,0.392,0.417,1
"Fam3c",0.274962634392189,0.412020916231773,0.097,0.079,1
"Pum1",0.275155785382256,0.304265511706688,0.098,0.079,1
"Gm10240",0.27517799207985,0.238806587468919,0.058,0.043,1
"Zwint",0.275519944938701,-0.906995336107458,0.055,0.069,1
"Lrrc47",0.27606603187913,-0.276661000951304,0.062,0.046,1
"Cdca4",0.276217800512489,0.618870623673848,0.077,0.061,1
"Zbtb44",0.276264604431588,0.202067803849494,0.055,0.041,1
"Jtb",0.276413125446036,-0.166663364878266,0.084,0.102,1
"Tmem229b",0.276557834344746,0.430923503411142,0.125,0.104,1
"Fdx1l",0.277783041033933,0.52888172298809,0.066,0.051,1
"Pitpnm1",0.277866451688899,0.184843702118708,0.064,0.048,1
"Pum2",0.278193878076738,0.196880824252629,0.218,0.188,1
"Tmed5",0.278760425934083,0.229493025100393,0.112,0.092,1
"Mrps16",0.278794893526977,0.179997916470559,0.149,0.125,1
"Phf14",0.27928213470935,-0.541009017656088,0.085,0.102,1
"Nup88",0.279570083826546,-0.173927307816288,0.064,0.048,1
"Commd2",0.279766698029543,-0.526512737792893,0.046,0.059,1
"Rpl36-ps3",0.280379157079117,-0.284895909458469,0.121,0.14,1
"Exosc8",0.280685663904759,0.14612905339478,0.109,0.089,1
"Hdgfrp3",0.281307066449814,-0.124381918977332,0.067,0.051,1
"Elp3",0.281510574919294,-0.541620796724538,0.043,0.056,1
"Hdac7",0.281535458039484,-0.34864441480751,0.103,0.122,1
"Ptcd2",0.282170136514095,-0.674023906756159,0.059,0.074,1
"Smarce1",0.282361915016006,-0.319941960517253,0.073,0.089,1
"Tpm3-rs7",0.282670135640559,-0.294665221011699,0.178,0.196,1
"Dlst",0.282794934698089,0.260725626588778,0.061,0.046,1
"Stx6",0.283412989180063,-0.153133515481365,0.058,0.043,1
"Ftsj3",0.283904133029139,-0.538328891573765,0.07,0.087,1
"Klhl6",0.284046885295552,-0.135492128900167,0.182,0.155,1
"Ndufv3",0.284202250011471,0.342682686199369,0.206,0.181,1
"Gm3362",0.284245002304285,-0.282942564701339,0.219,0.237,1
"Ctnnbl1",0.284490770670283,0.206918545149631,0.069,0.053,1
"Gm13573",0.284699598800401,-0.534187641945389,0.048,0.061,1
"Ostm1",0.284953930170549,0.809976368711496,0.051,0.038,1
"Cd48",0.285027485806999,0.193509000789562,0.212,0.188,1
"Sept7",0.28527366135557,-0.325700918441409,0.194,0.216,1
"Pdlim1",0.285906188313469,0.451733719103954,0.156,0.135,1
"Bsg",0.286183870440476,-0.354179130325637,0.085,0.102,1
"Hspe1",0.28763887033335,-0.124651301112509,0.343,0.364,1
"Adrm1",0.287687718787595,-0.427669458010192,0.046,0.059,1
"Sash3",0.287833520954478,-0.290716005131475,0.299,0.318,1
"Kras",0.288552635741402,-0.423208435867106,0.107,0.125,1
"Chmp1a",0.288611209872943,0.645976677295089,0.069,0.053,1
"Zc3h13",0.288886541826843,0.386858506350142,0.054,0.041,1
"Dpm3",0.289354304730863,-0.740553589807932,0.117,0.132,1
"Vcp-rs",0.289989020447621,0.142824897615189,0.052,0.038,1
"Papola",0.290378004365096,0.188391787086536,0.207,0.181,1
"Glud1",0.290575072918572,0.254421500361624,0.144,0.122,1
"Rbbp6",0.290742019681682,-0.520470406506832,0.121,0.14,1
"Rnasel",0.291154521221181,0.59372592462417,0.063,0.048,1
"Ndufv2",0.29144472885349,0.123281309102557,0.156,0.132,1
"C130039O16Rik",0.291629704105488,-0.487515932520654,0.046,0.059,1
"Timm13",0.291630426090005,0.201277987395251,0.14,0.117,1
"Rnf40",0.292290306169715,0.317279777508991,0.071,0.056,1
"Drg1",0.292319824346314,-0.206967332912967,0.075,0.092,1
"Cct8",0.292516905185764,-0.132546295008911,0.196,0.219,1
"Cct3",0.292715239017245,-0.182780844542802,0.157,0.178,1
"Diap1",0.29309016965092,-0.4115283813365,0.125,0.142,1
"Atp1b3",0.293166742126664,0.108437551989986,0.573,0.529,1
"Dpp9",0.293567903851683,-0.1095754910797,0.043,0.056,1
"Eif4g3",0.293819885628695,-0.435282641089913,0.093,0.109,1
"Ppp6r1",0.29449714852936,0.259467007532064,0.186,0.163,1
"Ncoa6",0.295159366563094,0.774171106247397,0.054,0.041,1
"Fam102a",0.295202184761163,0.100171304241155,0.205,0.178,1
"Smarca4",0.295449908660996,-0.825223239379304,0.103,0.12,1
"Srpr",0.29600562369367,0.653441455604434,0.062,0.048,1
"Tesk1",0.296352490527575,0.240769756098688,0.051,0.038,1
"Eif3j",0.296363129935553,-0.468453277099097,0.065,0.079,1
"Smc1a",0.296558774805942,-0.350918954418473,0.157,0.178,1
"Ganab",0.296768015235777,-0.426083795885083,0.086,0.102,1
"Tubb2c",0.2968246735217,-0.611817714568028,0.121,0.137,1
"Csnk2a1",0.297006062349547,-0.341194334125528,0.083,0.099,1
"Ccdc115",0.298279102519945,0.669947245569514,0.054,0.041,1
"Dcaf5",0.298345379013342,0.493120502617778,0.07,0.056,1
"Hdlbp",0.299106708917852,0.248563918381875,0.099,0.081,1
"Dusp10",0.299476282802698,-0.584303829413894,0.039,0.051,1
"Sf3a3",0.299784578470378,-0.331478225320934,0.081,0.097,1
"Rc3h1",0.299947469805693,0.113966854670236,0.075,0.059,1
"Prkdc",0.30032109238652,0.353199677032038,0.051,0.038,1
"Brd9",0.300725308105987,-0.72052754949972,0.042,0.053,1
"Klhl9",0.300829421253417,-0.27650112018323,0.05,0.064,1
"Plekha3",0.301138427867919,-0.869651934875046,0.044,0.056,1
"Rpl3-ps2",0.301290954834277,-0.658339223967618,0.06,0.074,1
"3110001D03Rik",0.301555371463929,0.387334884492624,0.11,0.092,1
"Tmem147",0.301723423493371,0.279007160539417,0.063,0.048,1
"Gm12090",0.302161652037932,-0.629684464902271,0.042,0.053,1
"Trp53",0.302696311603437,-0.501501294160075,0.119,0.137,1
"Sorl1",0.302741124525377,-0.343379243635509,0.074,0.089,1
"Nsmce1",0.302846232021252,-0.396899504761507,0.092,0.107,1
"Ugcg",0.303036103109465,-0.466967560571999,0.207,0.224,1
"2700094K13Rik",0.303441019082904,0.154867411116266,0.105,0.087,1
"Gm6476",0.30354901069184,0.140797152008744,0.069,0.053,1
"Gm11281",0.303666106396257,-0.347783598693504,0.076,0.092,1
"Mta1",0.303669159326136,-0.396914299805612,0.088,0.104,1
"Gm6368",0.304310505678654,-0.312175841907608,0.145,0.163,1
"Ppp6r3",0.304581219430925,-0.134781845441492,0.076,0.092,1
"Ino80e",0.304583892653554,0.173630460151868,0.065,0.051,1
"Prr13",0.304685362513979,0.198040308734737,0.115,0.097,1
"Gm5908",0.304889254292439,-0.339124037390748,0.149,0.165,1
"Med15",0.305858589847093,0.125992929730969,0.074,0.059,1
"Eif4g1",0.306777876443388,-0.439326866217538,0.111,0.127,1
"Rnf4",0.308130335625083,0.554650202158,0.098,0.081,1
"Gosr1",0.308236463403452,0.404013313051359,0.068,0.053,1
"Psmc6",0.308766982935231,0.289791780971076,0.113,0.094,1
"Rpl30-ps11",0.308821175300366,-0.481954136029344,0.044,0.056,1
"Gar1",0.308989377711621,0.543704894941779,0.054,0.041,1
"Gm10237",0.309127349538256,-0.407900772903236,0.039,0.051,1
"H2afz",0.309223384641097,-0.399625105179105,0.124,0.14,1
"Rai12",0.309388631597733,-0.187160092234076,0.046,0.059,1
"Slc20a1",0.310648115576948,0.314549789435389,0.088,0.071,1
"Cox6a1",0.31079134972525,-0.239825745000297,0.361,0.377,1
"Gm10039",0.310827603305714,-0.489564648274681,0.082,0.097,1
"Creb1",0.310989142888002,0.45122266202622,0.093,0.076,1
"S100a11",0.311033717089851,-0.452473966366025,0.112,0.127,1
"Cand1",0.31149465525284,0.404623038024026,0.088,0.071,1
"Mrpl28",0.311700677144989,-0.547587567482646,0.046,0.059,1
"Atp8b2",0.312051691585733,0.560715629707781,0.054,0.041,1
"Alkbh4",0.312130492154099,0.593601509588691,0.056,0.043,1
"Sec11a",0.31234240710826,0.160288498464205,0.172,0.15,1
"Acap1",0.312480228958663,0.188609392763623,0.117,0.097,1
"Acbd6",0.313314750041565,-0.100869616140663,0.083,0.066,1
"Eml4",0.313696947439653,0.224399181788205,0.074,0.059,1
"Fundc1",0.31386438051324,0.61913488887717,0.062,0.048,1
"Fibp",0.314250750193312,0.453531078182231,0.05,0.038,1
"Asap1",0.315288573853259,0.287157310965519,0.054,0.041,1
"Eif5",0.315771661168289,0.127044713558413,0.304,0.272,1
"Zap70",0.316113310867221,0.248957921813243,0.176,0.153,1
"Gm10080",0.3168069091912,-0.342701276088136,0.162,0.178,1
"Ywhah",0.316900755328145,-0.462078969529809,0.109,0.125,1
"Sept2",0.31733944624063,-0.2213672736446,0.065,0.079,1
"Itfg1",0.317353405132297,-0.200823286261055,0.042,0.053,1
"AI462493",0.317373640332091,0.406780328772815,0.129,0.109,1
"Mapre1",0.317415654870212,-0.260361948253842,0.146,0.165,1
"Ifrd1",0.317660848538525,0.128934943167658,0.051,0.038,1
"Plaa",0.317769527950579,0.186369883075565,0.088,0.071,1
"Gm10086",0.319020232519716,-0.24243115219376,0.252,0.27,1
"Dnajb11",0.319391182110191,0.14811243899686,0.077,0.061,1
"Mdh2",0.319411112986262,-0.208539437957904,0.21,0.226,1
"Mettl16",0.319587543675134,-0.246015331273232,0.042,0.053,1
"Cdk2ap1",0.319806374638104,-0.272788064701205,0.06,0.074,1
"Gm6285",0.320269735088037,0.125280509662195,0.062,0.048,1
"Mrpl12",0.320413061275114,-0.538629211212322,0.083,0.097,1
"Rhog",0.32056803938684,-0.220082308215015,0.235,0.254,1
"Sdr39u1",0.320651030973306,0.387186263579323,0.05,0.038,1
"RP24-539E18.2",0.321082667669459,-0.311445593387114,0.042,0.053,1
"Bccip",0.321192617131467,-0.346960999428306,0.093,0.109,1
"Fnbp1",0.32151441525094,-0.127858829551362,0.135,0.155,1
"Gramd1a",0.322774688648705,-0.132784701763893,0.176,0.196,1
"Golm1",0.323104194309251,-0.218711435944702,0.044,0.056,1
"B630005N14Rik",0.323234833990851,0.315914148923175,0.05,0.038,1
"1810046J19Rik",0.323449858497125,0.356763774630947,0.101,0.084,1
"Ptpn2",0.323452700467014,0.334654214509839,0.079,0.064,1
"Pcf11",0.323643682026273,0.535151299555659,0.07,0.056,1
"Msi2",0.323746442569293,0.426760474216924,0.065,0.051,1
"Unc50",0.323999284602101,-0.211598856396105,0.054,0.066,1
"Syngr2",0.324149996175877,0.156252890472537,0.074,0.059,1
"Spint2",0.324676324293351,0.239525798462159,0.068,0.053,1
"Orai1",0.324937798786836,-0.64842888536398,0.045,0.056,1
"Ppp1r7",0.325474511862379,0.285517757186705,0.081,0.066,1
"Psmg4",0.326180888203535,0.180394842062849,0.099,0.081,1
"Nfyb",0.326349962115307,-0.428091604098492,0.049,0.061,1
"Ttc15",0.327070633825497,-0.10589892107521,0.068,0.053,1
"Tex264",0.327138030038443,-0.300399270058445,0.08,0.064,1
"Il4ra",0.328428124837392,-0.367674441454191,0.13,0.15,1
"Rabgap1l",0.328626929754042,0.660909869740963,0.094,0.079,1
"Exosc3",0.328838336665236,-0.341033260483376,0.074,0.089,1
"Zmym5",0.329081684340643,-0.659816495109207,0.04,0.051,1
"Asxl1",0.329083270399544,-0.291679684598715,0.063,0.076,1
"Uso1",0.329238994002437,-0.128432478171511,0.073,0.089,1
"Ndfip1",0.329347265203348,-0.334627237650725,0.051,0.064,1
"Foxo3",0.329429629088957,0.561989413255985,0.059,0.046,1
"4732418C07Rik",0.330059788682218,-0.766029562314939,0.057,0.069,1
"0610031J06Rik",0.330061518368636,-0.450405280048061,0.068,0.081,1
"Fcf1",0.330065771475029,-0.135438876233051,0.078,0.094,1
"Gm5559",0.330480281176511,-0.291882518142723,0.347,0.361,1
"Cds2",0.331229926677741,-0.328714464392455,0.089,0.104,1
"Rabep1",0.331890327981161,0.356021290691977,0.05,0.038,1
"Calm3",0.331990348182891,0.380376441819963,0.065,0.051,1
"Kpnb1",0.332090940164864,-0.18846127115095,0.158,0.178,1
"Cdk9",0.332207127334915,-0.653871761624872,0.052,0.064,1
"Ufd1l",0.332669341487003,-0.710959366655278,0.052,0.064,1
"Tatdn2",0.332714546185471,0.201855319435527,0.05,0.038,1
"Tcf20",0.332747576670317,0.311571030578961,0.081,0.066,1
"Dnajc19",0.333521996939826,0.124162338006186,0.079,0.064,1
"Ppdpf",0.334094813507297,-0.236858182943776,0.119,0.137,1
"Slc50a1",0.334174580514139,-0.224641326524406,0.109,0.127,1
"Sep15",0.334378963128858,0.224294805906726,0.166,0.148,1
"Capns1",0.334576147355052,-0.252472455657502,0.164,0.181,1
"Gosr2",0.334677076920735,-0.647306867774995,0.052,0.064,1
"Tbc1d20",0.335798515550597,0.419376365988862,0.093,0.076,1
"1700020I14Rik",0.33602098147078,-0.388298179952337,0.092,0.107,1
"Eef1e1",0.337937476449185,-0.546530020241489,0.045,0.056,1
"Gnl3l",0.338187499140495,-0.218178444837412,0.05,0.038,1
"Rab35",0.338662333336312,0.350038956027597,0.062,0.048,1
"Ppp1r9b",0.338889486454979,-0.409873031132234,0.107,0.122,1
"Sbno1",0.339102587433716,-0.109706829037365,0.13,0.109,1
"Rbm5",0.339102590387487,0.339475027867842,0.129,0.112,1
"Rpl7l1",0.339157802204993,0.2326177489536,0.105,0.089,1
"Ash2l",0.339188755789052,-0.575487947523496,0.045,0.056,1
"Snx17",0.339195775374947,-0.118872940374037,0.065,0.079,1
"Sh3kbp1",0.339280268286516,-0.139994171032811,0.292,0.316,1
"Nsf",0.339295164522482,-0.569466177433953,0.05,0.061,1
"Snrpd2",0.339371762428675,-0.265872973073836,0.156,0.176,1
"Ssbp2",0.339660107666918,-0.251455371034945,0.074,0.059,1
"Ankrd17",0.340895288647598,0.346170032238081,0.141,0.122,1
"Trim8",0.341191357473374,-0.308560167865463,0.094,0.109,1
"Pycard",0.341269844978919,-0.328279581798926,0.18,0.198,1
"Fam165b",0.341531369286199,-0.941029611419241,0.062,0.074,1
"Lrch4",0.341652590746683,0.223650795660595,0.081,0.066,1
"Sept9",0.341984962195028,-0.177987439817169,0.11,0.127,1
"Tgfb1",0.342020726229486,-0.278610533709202,0.065,0.079,1
"Traf1",0.342084047775369,0.168302285149184,0.153,0.132,1
"Fam101b",0.343607543450557,-0.217197075861219,0.157,0.176,1
"Tm9sf3",0.344294077360679,0.160225226738515,0.147,0.127,1
"Snrpa1",0.344343331650836,0.655282226019138,0.055,0.043,1
"Zbtb8os",0.344501845808308,-0.540486924160389,0.054,0.066,1
"Gm4204",0.344619344824291,-0.428054482476391,0.115,0.13,1
"Cdk17",0.344936639940289,0.367560548655491,0.072,0.059,1
"Anp32e",0.345445597998544,0.221677574185885,0.136,0.117,1
"Pxn",0.345879163764572,0.226902187070311,0.065,0.051,1
"N4bp1",0.34633273752496,-0.12235619767135,0.062,0.048,1
"Hnrnpa1",0.346703107090879,0.217077105901917,0.065,0.051,1
"Sbk1",0.34675476081809,-0.321276422926221,0.042,0.053,1
"Rpl22-ps1",0.347016661926134,-0.231351662486691,0.226,0.244,1
"Cobra1",0.347202395073919,0.213206925737965,0.089,0.074,1
"Cnr2",0.347347678561341,-0.268850700033882,0.046,0.059,1
"Rassf5",0.348065878994006,-0.27752159531849,0.236,0.254,1
"4933434E20Rik",0.348499105822221,0.435985719001264,0.075,0.061,1
"Phf12",0.348707223280451,0.166144454819814,0.07,0.056,1
"Ric8",0.348779524446087,-0.261257231799359,0.064,0.076,1
"2010107H07Rik",0.348796237940586,-0.644214459961047,0.095,0.109,1
"Trappc8",0.349628520926268,-0.313396130884283,0.042,0.053,1
"Mrpl55",0.349753860825136,-0.232203606989965,0.059,0.046,1
"Zbtb25",0.350361566578325,0.566230365891544,0.05,0.038,1
"Uqcr11",0.350999307613196,-0.681478620275037,0.122,0.135,1
"2010106G01Rik",0.351327317384088,0.440987281864226,0.083,0.069,1
"Mlf2",0.351354008033715,-0.954096751682874,0.06,0.071,1
"Gm14173",0.351444797149852,0.300902920299434,0.075,0.061,1
"Htatsf1",0.351647623123685,0.738954441449973,0.069,0.056,1
"Mcmbp",0.351952490720626,-0.199539036658625,0.127,0.145,1
"Nfkbia",0.352021854280945,-0.233506937548643,0.212,0.229,1
"Cd2bp2",0.352488114761345,0.653186155164463,0.088,0.074,1
"Api5",0.352580653208957,-0.190935940803383,0.097,0.112,1
"Ube4b",0.354727568320085,-0.760290023988058,0.059,0.071,1
"Anapc13",0.35475190550726,0.370496892161429,0.084,0.069,1
"Atp5k",0.354803643386991,-0.268146314623045,0.245,0.262,1
"Gpatch8",0.355098459722229,0.294468993603658,0.072,0.059,1
"Sdhb",0.35537483885021,-0.146466329340708,0.187,0.206,1
"S100a10",0.35576554825674,-0.123937132988481,0.322,0.341,1
"Manf",0.356367059151743,-0.370141060926746,0.109,0.125,1
"Ltv1",0.357022624103131,-0.137562829762164,0.047,0.059,1
"2810403A07Rik",0.358022016542755,-0.381508134422436,0.054,0.041,1
"Ccdc107",0.358288723535111,-0.693628554346383,0.055,0.066,1
"B3gnt2",0.358352179331473,0.123734484392892,0.064,0.051,1
"4933407C03Rik",0.35862747547498,-0.100022752351027,0.125,0.142,1
"Dnajb1",0.358879369524055,-0.358246928064373,0.113,0.127,1
"Eny2",0.359017782438027,-0.621435618340922,0.077,0.089,1
"Vprbp",0.359138003133131,0.168530831509588,0.058,0.046,1
"Prickle4",0.359720812223635,-0.583018396400727,0.148,0.16,1
"Ndufa11",0.359766205057348,-0.246630441342033,0.141,0.158,1
"U3",0.359818551873075,0.159325362732896,0.089,0.074,1
"Tmod3",0.359855416894537,-0.109918411366861,0.099,0.115,1
